    2927]
   [1006 6024 3693 9224 8757 8067 7902 9384 9829 9510 2267 4097 9647
    2651 4834 3812 7845 6958 3455 4496 9831 2558 7247 8832 8676 5940
    3147 2810 5303 4232 1319 1594 3327 8615 8703 7553 4559 6250 5509
    5981]
   [4030 3913 2072 7235 7526 5368 9037 4948 3417 3049 3830 2465 2515
    9122 5400 9549 2367 4485 1061 7899 2598 2135 6458 3414 4238 2454
    3656 6391 5888 4260 6380 3217 7270 7497 7314 8628 2853 1708 5250
    4202]]]


 [[[4765 3335 2637 1585 1112 9252 2545 9486 8212 3008 6567 7872 3285
    2334 9570 4387 4529 1610 7094 4009 1793 6576 7042 8114 8770 8479
    8514 8690 8312 6420 8353 1489 3742 5026 3780 4907 3958 7630 4735
    3666]
   [2056 7570 1507 2619 2900 8807 5313 6348 8030 1414 3708 8301 1799
    7992 6763 3283 9745 3506 5735 3172 1908 5061 4618 8750 4330 9444
    8335 5522 3309 7317 6067 4062 2040 5681 7091 6888 8832 6196 9156
    9776]
   [2661 2408 2200 4984 6133 2952 3681 5772 5723 1753 7865 8603 5902
    6119 2841 2014 1136 7872 2220 9966 8803 7786 3039 6426 2191 7614
    1543 8918 1886 6752 4951 9083 9266 2397 5166 3650 6984 6640 9325
    5351]
   [5010 4345 9831 2704 3207 1511 5512 3286 4092 2842 1963 8808 6610
    4505 4516 4987 1136 3138 3776 7093 8481 9259 3258 8275 5502 8216
    9785 4602 6647 5100 4328 5414 7782 1101 1593 6381 6524 5247 9959
    4232]
   [6080 6008 4428 3791 8929 1188 2859 7681 4122 9447 6938 2423 6725
    5516 9959 2140 8932 3262 5647 4539 3222 6933 7931 1231 8845 8461
    8910 1257 9029 6677 4852 6435 5456 8548 7079 1597 1337 3140 4549
    6789]
   [6274 7261 9266 4788 4733 8783 7910 3934 9342 8102 1317 2888 8802
    5241 3637 9464 4626 7401 8906 9907 5711 6453 1393 3476 6783 2130
    9354 2661 7505 8872 9947 2543 4799 2624 7804 3002 6683 2179 7668
    2651]
   [9052 7602 6347 3076 1709 8327 5169 4615 3584 4925 1868 2502 5252
    7993 8490 8670 8889 9395 7173 9544 7694 4666 3330 9971 2254 8089
    1288 5170 5302 9677 3791 6695 3064 9194 8796 8046 6923 7948 4113
    7532]]

  [[1780 9169 5175 3532 4875 5341 6853 2769 3052 8915 3051 9893 2696
    5696 9109 1957 1586 6674 4380 4885 9896 3628 6906 7040 3931 4941
    5916 6804 7171 7979 1318 8808 2489 1921 6489 6800 7024 9762 6676
    5472]
   [8709 5409 2033 9868 6161 2134 9200 6982 2160 1199 5168 8698 3657
    5630 1587 6640 6769 8467 9284 4267 9193 6415 4697 8055 5314 5635
    2466 9909 9705 2742 1980 4301 2247 5912 2215 2552 2727 9026 9066
    3072]
   [4652 4329 5388 4761 5268 5945 4267 6448 1256 7266 4877 3315 8692
    5850 8106 9060 3970 5064 6917 2555 9650 2669 9226 2342 2026 5218
    8332 7580 9053 7160 7173 2488 8398 3416 3433 7538 7024 8271 3208
    3731]
   [1341 6611 9941 7345 4598 4793 7912 7757 7639 9196 4651 8251 5961
    3298 4621 8758 5001 4482 5638 8498 5313 5924 8187 2902 4126 3912
    1167 7396 2916 8834 8325 8989 3309 2957 7634 1637 8807 7389 1507
    4534]
   [1785 5538 7664 9605 3766 8088 3045 9338 7027 2641 2729 6289 6606
    2666 7895 4892 6733 8663 3196 6498 9478 1294 1651 6794 2872 9368
    6235 2990 4242 4304 2532 3337 7209 1286 1605 8426 5559 6836 4550
    7973]
   [7320 2907 6673 4331 9863 2708 2595 6986 3555 6753 2288 7705 2667
    4689 9038 4656 8081 4641 7921 1441 7608 7228 4361 8224 2547 2012
    3690 3321 3370 2390 1664 7214 3947 4697 4697 9067 1370 8277 3061
    5054]
   [4599 7843 6191 7622 9311 8095 9508 5518 5004 5962 7172 8364 6689
    5300 4279 8518 9435 8192 2111 6323 8539 7830 3167 5829 8712 5467
    6900 3693 7179 3462 8127 3499 2733 9556 6946 9273 4089 5638 9471
    2459]]

  [[8499 9638 6959 7675 9087 5829 2247 4838 5464 9414 3254 9428 5817
    6726 2234 6330 4896 3610 1023 4297 7400 2856 6340 6192 8302 9412
    6795 8457 3306 7436 3277 6502 2872 9457 6789 3514 9729 6770 4713
    7064]
   [8992 6951 1401 5578 7253 6139 2260 5313 1389 4614 1870 5067 6474
    5360 1437 1874 8536 1258 4908 2761 6563 1030 2263 4720 8527 5631
    4475 9572 8058 4803 3562 1601 9910 4167 2751 7567 4286 6954 4549
    9587]
   [3378 6289 7333 9068 9229 8059 9471 4821 9461 3666 5488 9363 3865
    7082 6275 8283 5292 8716 7219 6486 8143 2876 3203 7564 7361 2970
    4403 5216 2195 9438 7185 1387 9907 8234 8273 2740 4501 7187 7004
    8226]
   [9348 2459 1508 5164 2507 9588 5354 3128 3116 8397 8131 8496 9272
    5388 8720 9543 2277 5919 4285 8146 9023 3002 7333 6885 6491 4223
    4924 4677 5564 8043 1180 8028 4179 9309 8131 8650 7582 7244 8297
    3733]
   [7244 1937 1616 4621 5539 7036 4573 7844 2510 7683 2313 6106 5902
    3343 8672 3861 5667 8315 4925 6901 6598 3966 4745 8117 4951 9874
    8316 5239 8153 7611 5835 2151 4583 2171 4611 5327 9576 3626 1141
    6224]
   [8802 8566 4450 7009 2409 6304 7920 4737 6342 8604 6648 3629 9578
    7176 7769 2754 9845 2357 4856 8576 8116 7525 4831 6688 4871 9035
    8880 2590 2813 8661 4260 9304 7340 7979 4957 4996 5784 9437 7513
    7527]
   [4185 7029 9923 1539 9277 9350 8142 5216 3062 5497 8164 3712 1786
    3475 7087 9767 9159 1706 4089 2937 3785 4358 3773 1197 8744 6014
    1204 2251 6049 2301 4014 5837 3229 4671 1230 3942 5670 2031 8686
    8287]]

  [[2432 6312 8765 2069 2162 3282 1166 8527 5828 6919 2231 3584 4231
    8966 9131 9248 9240 5235 9272 1083 4794 9673 7178 4328 2937 6322
    2713 9762 2668 1218 7666 8825 9654 5894 2411 2449 2103 6650 9551
    9838]
   [1696 9042 7034 9152 8341 1577 8333 9116 5974 7024 6166 3507 6873
    3447 6925 6667 2923 1492 8713 7791 3668 2322 8887 6362 7097 5405
    8130 6832 5293 4237 6008 8201 1261 8430 8547 6366 7468 5683 7831
    4489]
   [7981 7730 7852 5037 8040 6745 6817 7089 6103 3035 9472 6250 7023
    5263 7413 1318 3235 3056 3347 3665 1735 2878 4251 5419 7306 7658
    5682 7061 2464 5983 8024 2007 5590 9894 8720 7856 7987 1934 2986
    4206]
   [2875 1793 6050 9455 2674 8580 1571 6885 5676 7278 3663 8500 4011
    2575 1290 7034 3714 5349 5132 5660 9800 5378 5360 6612 4669 7934
    4742 7567 3751 6718 4007 2837 3341 1889 5241 4892 4768 2799 8998
    3466]
   [6213 7616 3989 7289 7659 4108 3744 7629 2685 9667 7501 2798 1886
    1545 9047 6609 3400 9091 4719 7180 4611 8741 8168 9892 5069 9396
    3019 6101 7687 4946 5742 6952 5653 4714 9939 2067 7589 1147 7160
    9445]
   [7979 8341 7959 4842 3385 3985 9516 3934 6747 2257 5169 9331 9128
    7893 1649 7897 2886 5017 6130 8866 1988 8162 8135 8640 5848 4955
    7238 2845 4385 8085 5736 6646 8620 7232 1646 5486 2860 9135 3882
    6333]
   [3424 1415 1545 2503 8813 3140 2005 3838 8897 9735 4739 4177 9398
    6026 6303 2794 8041 7107 4611 4089 9768 7899 3373 3710 3241 2749
    6858 8084 6082 5620 3601 8503 8439 2985 6067 8480 7083 8469 7879
    9986]]]


 [[[3227 4939 2911 3918 4993 1711 1556 7285 1995 6070 8255 7016 5323
    3813 1096 7668 1095 2115 5390 6896 7981 6745 9132 1244 6118 8568
    3486 6068 8284 9701 6071 5554 8265 1182 6191 5359 7792 7532 4913
    4393]
   [1547 3969 5930 8222 9529 5978 6308 4713 4530 9794 1595 4486 8113
    5428 8852 6861 2115 6706 1180 6239 3514 5247 7311 2699 5034 3068
    5415 7767 3027 7429 4279 3099 2535 7114 5193 5136 4297 1879 6424
    6455]
   [8651 7868 5502 3059 6759 4233 8238 9714 7363 6938 5273 2045 8301
    6745 1355 6602 3353 8291 4022 6383 6139 2580 9253 9322 4446 8600
    3044 1160 6630 1588 3210 7134 5473 6677 8071 8710 1714 7104 3546
    9640]
   [9804 2746 5556 1159 3425 4736 4382 7747 5622 6648 9489 5872 6505
    1067 3351 8796 5484 3723 6989 7017 8958 4400 5482 7961 7816 9509
    3394 4297 2304 9462 9279 3831 1268 2347 7842 5020 2437 8049 9035
    8159]
   [6503 5374 6770 6749 1717 2959 5179 2419 6741 5344 7136 7559 4586
    5533 7108 9161 6436 8334 3858 8534 5537 4600 6106 3700 7557 2593
    3689 4934 6257 4799 2725 4434 7693 3350 9784 4139 8255 6207 8555
    6780]
   [5952 2056 9274 5573 1883 7873 4166 8586 5275 4254 5214 6290 8102
    3976 1088 2438 7447 1699 1995 9328 9551 8931 8222 9598 3399 9823
    4811 9501 5874 8496 6165 8220 4242 3288 6743 7575 2460 1228 9148
    9650]
   [2251 1649 8206 6785 4169 5559 4138 3760 8043 3068 5607 6723 9806
    9175 9140 8069 6108 3335 2371 4227 5597 3995 3143 6944 4277 3092
    5278 9351 8407 5495 4049 9772 3909 1427 6957 9244 2425 3274 7743
    3163]]

  [[6442 1910 2985 1395 8299 2097 3722 8831 4238 1914 5111 7335 8474
    7341 3901 8938 2254 8691 3789 1863 3299 8106 1043 6035 7176 5738
    7743 7451 6218 2580 6304 6479 3043 2380 8656 7786 2220 5934 8597
    9075]
   [9000 6517 6994 8260 9732 5083 8428 7319 2180 4079 5490 6710 6203
    1701 3236 5202 3582 8818 9914 2709 8976 7290 3168 9829 6723 5348
    4346 8361 6349 8114 6464 2736 6391 5126 6891 6473 5416 9388 3133
    3000]
   [5235 3131 3483 7241 6416 2994 8275 4668 5586 5274 2000 4694 6433
    7447 9630 1776 7060 6369 4677 1138 7518 7609 3244 3085 2577 7747
    6007 9439 5677 4034 4839 9730 9748 5404 8215 2861 9657 3332 3371
    5870]
   [4481 1625 2682 1954 3576 7938 4144 1546 9811 4715 6523 1420 3170
    9428 5152 5846 7483 4128 9310 2582 3842 3742 8365 6133 1928 3432
    1210 8534 7288 1581 5999 8651 2956 9830 7676 5206 1748 2933 9776
    1913]
   [5557 1875 4171 2956 7100 8147 8992 4066 2493 1164 1187 2468 1253
    3605 3795 3450 8581 4456 9539 2114 4476 5550 9511 5034 5993 2254
    5687 5674 8248 9803 4482 2085 5551 2380 5198 7519 6582 7397 7735
    1177]
   [1348 9669 1778 3775 4427 8753 5522 2279 2919 2538 2601 3674 3120
    9992 1209 5810 8232 7448 7924 5228 3631 1783 7770 6019 4730 2261
    3225 6370 8216 9117 8775 6034 6349 5390 2306 3229 5761 2795 3247
    4202]
   [4605 4570 4080 7925 4551 9041 7385 2390 3501 8147 6355 7235 1103
    1035 9356 3664 7048 5197 5703 3084 8065 8506 5503 3398 5882 9049
    7272 3410 4792 6754 4774 3221 7671 7479 2993 3503 3874 1603 9634
    8707]]

  [[9201 4668 5182 7663 8747 8363 7292 8591 2920 2623 3062 5605 2789
    8018 6486 1915 7601 7269 7155 7980 3130 3286 1274 5913 6934 1297
    6712 1145 2248 2013 1119 1177 8441 6570 5013 6777 5121 6706 8753
    7721]
   [1877 6613 2002 2716 6535 6285 4971 9351 1678 5522 4009 5066 4660
    5634 1327 8110 4128 7805 7317 6658 1092 4447 1869 9968 7199 8085
    4969 3490 6775 1806 6790 5968 6133 5625 2095 2789 7867 4029 7275
    5509]
   [7678 5017 8247 4817 5037 5091 6953 6281 5755 9575 7255 7090 4413
    1120 3901 5591 6560 1253 2091 7923 8886 2057 3135 3252 3031 9421
    1204 3349 6657 8380 5022 5380 4334 9579 7452 8788 6700 2199 7975
    2307]
   [6243 7061 2366 5701 3675 1949 9868 2123 1030 7041 4266 9680 4448
    5456 6369 1499 6133 3077 1855 9338 4101 1409 5801 8343 9208 2065
    7861 6055 2611 6519 3643 9158 3477 2789 9875 2486 9638 5880 7755
    1519]
   [9538 9957 8728 1073 9708 9436 2678 6761 5164 8734 1227 7321 4951
    3281 4139 4520 2173 8996 7216 2069 7920 3016 6421 3605 8410 3594
    4010 9436 8420 2532 8147 5451 7837 2737 7758 2632 2153 3529 6085
    6036]
   [1527 9311 7024 3943 7248 3286 4598 4190 6579 7816 8087 4514 6089
    7472 3108 1622 8237 7419 4765 5897 3482 8867 8816 3780 7562 9927
    8156 9381 2551 8404 8034 2191 1796 8482 7257 5644 9893 1351 4881
    8962]
   [8100 1214 6995 9305 5377 8110 1871 9374 5352 5003 7713 8354 5332
    3025 5120 2237 1009 1523 6176 8509 8976 2293 7911 6693 3307 3228
    1539 9461 2272 2582 6396 4405 7575 1571 5699 1171 9366 8622 8694
    9358]]

  [[9272 3154 7788 7443 4515 2165 2909 5641 7955 5279 4493 4590 5434
    5364 4698 2001 9875 7567 9276 6150 1277 9216 9603 4923 4934 8710
    3161 3347 1478 6486 6608 1561 1705 1742 3301 5195 3626 4838 8526
    6172]
   [2812 8377 6648 4258 6683 5366 7785 1723 4986 4169 2741 4493 7601
    4775 4597 2368 9028 5460 4203 5846 7109 5859 8490 5571 4677 9000
    4217 8589 6656 6889 6976 5773 1647 4953 3929 7786 5440 4860 4028
    3899]
   [3744 9836 2231 2560 4181 1308 9510 6074 9027 3236 9597 2539 2137
    2384 2021 1679 6011 8466 2552 8901 1280 8578 6981 1820 5392 2242
    9933 2606 1499 1451 5570 1402 8641 5874 2310 9824 5048 6979 8606
    6282]
   [6495 7787 9780 4250 2720 1709 4310 1510 3186 1827 3571 9861 2344
    7891 8414 5962 8282 1234 4011 6092 2182 2837 2738 5065 5119 1197
    2549 1922 7695 8281 9008 3325 4997 7583 1286 7954 8809 9388 5479
    7725]
   [7700 5258 8296 4716 7988 7402 1601 2299 4045 1105 9258 5025 8644
    3658 3130 7686 4095 6436 8758 1553 7409 1439 7736 7554 7388 1888
    4059 6527 5536 7925 1722 5543 5705 6463 3360 8866 2147 6863 9775
    3322]
   [7051 6495 1966 5099 7335 1542 7834 5938 2086 8461 1226 4214 9827
    4854 5054 4883 7868 7395 2822 4861 3224 5727 7796 1122 3095 6923
    4045 1726 5990 4824 2712 4641 1724 2698 8833 7149 2582 3558 6124
    2516]
   [6682 6878 1606 1939 6259 5768 1138 4310 9445 7624 1927 8934 2287
    8933 7310 5781 8666 1110 3734 5203 3096 7817 7019 6833 2191 3467
    3613 4945 2821 7000 4133 8634 4982 2498 3142 1190 1962 5165 8894
    9106]]]


 [[[4143 7078 2969 7377 2203 3443 5986 1730 4426 6273 3517 7097 6034
    6014 7458 2815 6746 5340 8733 7693 2510 9626 9135 1954 4045 6091
    6352 3515 6236 7053 1646 6729 2275 7559 5281 1070 7304 6289 4778
    3300]
   [4081 8746 3307 5641 6961 5240 8475 9664 9042 2237 8272 7180 6703
    2691 7746 9105 3119 1082 7633 9680 2688 2411 4708 7005 6410 7000
    8826 8745 2608 2779 2285 7446 8733 8807 9265 2715 7280 1969 3111
    1440]
   [9570 6815 3129 8789 8328 4748 2103 6691 6549 6383 5391 4784 5612
    1515 5258 6508 6044 2458 5087 7290 9689 6165 5709 7389 6043 1535
    7022 1127 2777 9578 2178 7455 5357 6386 1448 7369 9010 6479 7746
    9064]
   [5064 9206 7343 2607 8860 4994 2321 2420 4148 1049 4862 4491 8749
    9061 6896 7066 2052 5801 4975 7141 6116 8324 7646 1901 8993 2116
    1923 1325 5685 7500 2824 4319 2248 4243 3936 4779 5989 5029 1266
    3901]
   [4208 7518 5575 9971 9137 5164 5025 1488 5353 2455 5994 8730 9615
    4148 2766 6018 2997 2507 2474 4699 4882 4825 9224 8271 6562 8369
    4545 9060 8342 2596 2716 4938 3541 7782 3024 6812 6187 1251 7805
    5194]
   [3799 6593 4649 6675 3851 3648 4224 3210 5751 8462 2700 7618 7949
    1215 4408 1172 3659 3345 6980 6983 3595 5922 4061 2569 1851 4358
    3053 7107 9965 1712 8209 4278 2924 2024 8458 4885 5704 9617 4880
    9959]
   [5239 9901 5583 1840 4298 7927 7800 2944 3547 1261 4805 5237 4889
    1015 5586 2595 8597 5426 3357 6259 2146 9661 5808 3857 7269 5339
    8456 7828 6882 9925 8039 1315 9700 5931 4083 2383 6708 4652 9952
    7628]]

  [[7669 8488 7451 7692 5953 8921 8597 8485 7229 7474 9587 7478 1520
    4734 7760 4998 2747 8539 1320 4523 3459 6505 9940 1859 3537 8530
    1115 3481 9169 6318 6873 3836 2624 7820 3407 2271 1024 8036 6100
    2979]
   [8085 8212 5000 5010 3260 3949 5941 2636 2305 1003 7374 2031 6512
    5413 7484 3268 5516 2924 7854 1592 3591 4064 1383 4277 2566 2302
    7979 7787 9931 7592 1977 9729 8160 3658 1014 4723 7875 7119 3631
    4521]
   [9207 8080 2927 5096 6110 4027 4371 1926 4466 6272 6901 5640 1676
    8024 1808 7634 4559 9591 4826 1752 9235 6832 1021 3856 1819 8211
    5852 9324 6145 1028 4073 9055 1454 8518 5103 3471 5331 1507 2525
    7235]
   [9507 8268 7450 2907 7978 6165 7225 5950 2779 8561 2932 6714 6586
    1816 2950 6561 3313 3849 1399 3795 2880 7357 7856 9605 4232 6509
    8741 6941 3581 4099 2590 5176 3897 2135 7446 8477 3096 4333 3771
    5475]
   [5195 2152 8498 2436 8980 5958 3451 4405 4328 2111 2589 8089 3122
    6490 4578 4259 9070 8869 2141 1509 6505 8723 7743 9610 9196 5984
    1385 6688 8473 2380 6688 6208 3934 3086 6746 8650 3862 8826 9040
    4411]
   [9906 5707 7847 7147 3286 8234 7188 4701 3490 5063 7116 8342 2902
    4321 9052 3467 2318 4664 4467 8305 6691 9008 7526 8238 2082 7554
    3218 9815 8363 8126 1272 6118 9371 1378 9720 5976 9931 8069 2541
    3326]
   [2155 3935 2457 5175 4425 2213 9217 2283 3354 8456 2746 5766 7665
    8451 1433 2213 5161 8814 9992 1022 1535 7481 5990 8027 8243 5304
    5006 2649 2616 3882 8414 3275 2533 7296 1654 6956 8491 9141 2199
    6350]]

  [[2737 8081 8927 9922 5293 5364 7317 4977 7936 2016 4853 7831 9263
    7076 5443 2951 7000 9325 5962 6179 2382 5286 9963 7958 1972 8831
    2727 1411 2617 6405 9480 8543 7942 7886 9503 8514 6699 9155 4330
    4925]
   [3381 5601 8912 7788 6850 4908 4292 7032 6645 3224 4372 4990 7909
    8582 9598 1827 8697 9089 9914 8837 6451 5832 4534 8532 1220 2313
    3939 8273 6002 8549 6210 3106 4717 1480 7569 7138 3168 8167 7103
    3875]
   [9129 2152 3585 1160 4029 8355 6739 9545 2383 5041 6141 7210 2914
    7630 4814 6942 1420 4585 8441 6304 1657 7780 9951 9467 2206 6885
    9743 3793 1794 8966 1466 8988 4607 2108 1812 7378 2491 3093 5582
    6572]
   [2039 4500 1738 7818 9950 3147 1120 2736 8193 9185 7668 5632 7475
    3092 6757 8361 7462 7528 2971 5441 4519 9138 4440 5012 1484 4367
    2566 5591 6488 7336 4520 5603 5628 9290 8784 9509 8520 2474 7961
    4030]
   [4027 2020 3783 1276 1896 3704 6239 6426 3338 7903 5452 8722 3278
    8490 6232 2758 7112 4794 1477 1043 2074 9620 4692 4980 9645 4410
    4695 7378 6615 3207 8675 4102 6728 4334 5452 9153 3200 2102 5547
    8330]
   [1973 9244 2421 6408 1540 4883 1905 3682 3127 8391 3723 7507 2486
    3013 2651 1607 2613 4735 5759 6556 2390 8167 3265 3049 3181 9258
    4176 3745 1054 2466 7336 5926 5986 2415 4699 1039 8954 4890 1457
    8445]
   [9160 1883 1985 1655 2746 8935 4032 8622 1322 6910 4207 7081 2585
    2231 9626 5847 2020 2697 2682 7418 5449 7063 5490 6653 5376 6254
    5427 5156 8760 8103 8984 1817 7514 7857 7990 1677 2053 3996 9347
    6518]]

  [[4394 5588 3050 3777 2657 5609 9936 1807 2674 7986 8307 9538 7903
    2590 7173 2932 9522 2149 9641 1559 6182 2763 6208 1691 9756 8042
    3645 7441 8429 2683 4972 7278 2692 4868 5881 6183 6170 6233 8257
    4969]
   [4298 2586 6866 5071 8834 5634 1608 7979 9084 5660 1772 3300 4687
    4264 2954 2284 7601 7947 2182 9183 6245 5749 1578 9562 5005 2011
    7130 5156 2371 7735 6400 9757 8665 2046 5880 6136 6014 1673 5439
    2989]
   [5358 2739 5523 7069 9738 4594 7637 8856 6406 1878 5531 7924 6689
    6543 8628 9529 5933 7314 1446 9862 2145 1091 2897 8225 1405 5357
    4815 2213 6048 5685 8020 1579 9195 7703 6658 9176 6771 4999 1896
    2106]
   [6228 4916 7770 8518 5733 5814 9794 4794 8754 8384 4816 9778 2271
    2433 3988 3231 8682 1269 2696 2293 2096 8169 3945 3094 3021 5165
    7412 6849 3127 7961 9851 7555 1005 3219 5814 9129 2350 7893 8520
    1431]
   [7197 5637 1643 2453 8548 3214 3424 2156 2133 3570 3965 1111 5425
    9863 3179 2763 1927 6900 5178 3733 6620 3976 2570 4180 8639 7230
    7472 8163 8584 7400 6306 1545 8500 2587 5543 3073 4271 7664 8882
    6487]
   [4969 4120 7687 3580 3366 1248 2457 3330 4393 7739 7165 3600 7022
    3899 9012 5810 8483 2926 8551 4071 6852 2727 7252 6937 9158 6046
    3979 4764 1993 9987 7294 7761 1101 6968 1164 2587 9061 7286 7228
    4250]
   [9910 9153 1164 2097 3455 2526 6509 8870 6870 2688 6892 6876 1650
    6149 8823 6576 2917 8792 4575 1551 1996 2527 1280 3786 7193 5931
    1636 5651 5697 4890 4776 1057 2781 1427 6350 9012 8411 3769 6108
    6442]]]


 [[[7845 5051 6003 3928 6290 9733 1122 6089 7567 9652 8253 6977 7819
    2981 4281 7164 1277 8481 3518 1595 8966 4840 5448 6235 2422 4823
    5018 9416 8641 7449 6698 6744 9986 3392 5956 6212 1756 5167 9018
    5385]
   [9647 9085 6971 5633 7026 6236 9134 5344 4985 3530 1903 3096 2235
    8473 4750 9154 2360 5297 1796 7879 6992 2471 5491 8515 3791 7471
    3738 3065 5045 4156 7019 4516 9731 8761 1231 4189 6444 8417 6367
    4601]
   [5784 7897 1123 8086 1103 2093 2450 6550 9100 8112 5511 4132 4004
    9874 8145 6876 5210 6814 7007 2262 4858 5418 1074 3636 4248 7002
    1651 3368 4393 3410 1014 2013 1387 8289 8393 3225 6804 7435 2898
    1105]
   [9073 5167 9144 4654 7164 4227 7317 9648 8279 3740 3743 4722 5328
    5072 9692 6102 9736 1624 9497 8742 8357 9729 3875 4686 7509 9704
    3270 2208 8720 3489 4056 7910 3527 3396 5487 1475 9907 6377 4969
    4500]
   [9098 5669 5647 4271 7067 8475 7102 3857 5534 1876 8761 5444 8496
    7942 8894 4765 3059 2634 7759 4866 5971 9266 6424 1107 2634 6609
    3971 5544 7710 6013 7473 4032 2924 6140 6872 7389 1998 2232 9222
    7982]
   [1367 3398 6488 6111 4139 6823 4236 2786 8860 4153 4140 5762 6321
    9900 2098 3001 7750 3768 5289 2980 1843 4871 6476 8220 1306 9716
    4034 8009 7747 9891 7962 6407 7594 8912 2300 3298 3849 4233 2893
    4290]
   [1130 7805 6144 6910 3680 5229 7533 8941 6340 4506 7275 2891 6191
    7670 3153 8518 7298 8206 4115 9021 4716 3359 5268 3046 4868 7760
    1069 3116 7011 2876 1907 7670 3703 4768 7224 7079 1336 7831 4003
    4337]]

  [[8215 9817 7307 6158 3005 9573 8734 1743 6476 9511 1394 8691 8548
    3664 3198 5239 9072 3244 7029 8900 5731 4446 4090 8548 9913 2625
    4794 6765 8267 1133 9137 4095 7123 9179 8692 1298 8316 3764 6809
    4971]
   [8445 5544 2434 1940 9892 6917 7070 3580 7114 8686 2778 4689 8587
    3252 3904 9828 4543 5004 4374 6373 2379 8665 9392 6999 8951 8934
    2957 4718 5837 7831 2970 7790 7625 2036 1036 2942 3479 8643 1198
    6025]
   [4051 3010 6417 3859 9695 1221 5642 5680 7233 3141 5312 4134 7434
    4482 9483 1820 3976 4372 8723 7587 5952 5079 4701 3885 9810 9116
    7746 3432 6525 8907 8635 4395 5439 2027 3877 3936 6471 7611 5518
    3137]
   [9559 8840 6510 8540 2740 9858 5213 3729 1768 5812 4021 1622 7839
    8665 4911 3589 2354 3356 9203 3953 8875 6349 2649 4819 3464 4896
    4753 7372 9859 4801 4298 6911 4967 7827 1023 4864 6478 3946 4442
    1863]
   [8899 8256 8579 7419 8470 3639 4240 3969 9626 1898 1071 8954 8391
    6683 9989 8516 3933 9946 7043 1427 5235 2308 1603 8523 9089 3483
    6630 8816 7836 5353 7462 4148 1434 7165 9225 5694 7415 5071 9861
    7849]
   [6161 2374 9558 1743 3801 5965 8804 8181 1665 2406 6925 8040 1627
    1053 9319 6452 6011 3180 5345 2154 7384 4641 5697 5666 4753 8641
    7789 1477 9606 4844 3679 4066 4038 7952 1866 3512 9200 5789 6793
    4226]
   [8634 7379 2957 8231 9392 4907 7421 7998 8015 6297 6840 3148 6541
    8951 1593 6767 5038 9037 7241 4822 9674 8288 8437 1882 3416 3315
    7067 4281 8002 3771 9057 1058 5187 3044 1097 6469 5897 7924 3280
    9442]]

  [[7860 3869 8450 5433 4566 3966 9604 9210 4927 3162 6034 2381 2743
    5941 2393 2737 1901 6930 3206 7949 2437 9119 4512 2992 8850 4817
    5317 8663 2702 3262 2903 3654 4219 7789 5033 7254 4167 6499 5865
    5659]
   [8675 5002 1214 7485 1611 1265 6944 9608 7791 2289 7693 7594 3534
    9124 3456 5727 1338 1473 1401 3245 8483 7444 1011 7607 9090 7105
    9065 4654 4189 2893 7809 4051 4167 4274 8927 2740 7056 9931 5789
    4817]
   [6657 9681 9721 2719 4234 8871 5894 5850 3670 4370 1475 7438 5481
    6219 5379 4026 4440 9254 1157 4391 5501 3996 3858 8928 6063 4136
    9754 9339 1749 7645 3719 5993 5467 1012 3424 1414 2976 9691 2700
    5033]
   [7226 8806 3712 6856 3273 3495 1174 6745 1531 7048 2878 9200 3774
    2898 3459 2371 6040 1631 2108 2727 9898 5120 9048 7917 8963 5632
    9115 5376 6833 6311 4553 8839 2050 5861 8977 4505 7829 6881 9837
    5016]
   [8388 1119 1614 3400 6560 9363 6570 4520 1365 1640 2909 9578 8092
    4502 8239 4463 6066 9809 1909 3079 6347 9832 2214 8742 8166 1335
    7550 9307 8908 4231 8842 4042 3833 8716 2582 5241 1383 4068 1948
    8817]
   [1201 7018 8741 5554 2377 9881 7092 1917 3123 3109 6984 3920 3279
    8513 3477 5700 7559 6109 9400 9971 1922 4007 6841 2991 8306 3877
    8823 7882 3631 3395 7062 8075 2228 8970 5606 3952 4651 1433 4745
    5215]
   [3627 8576 1562 5480 4519 8866 5164 1232 7638 3672 9122 7277 2863
    3628 4320 2619 2309 5034 2103 1805 8132 9685 5598 3694 6077 4787
    3397 2848 1358 1045 4603 6215 6118 7225 2598 2821 4859 2341 8189
    1969]]

  [[8166 9700 1049 4227 5600 9195 2921 8440 9700 7925 6907 2740 5974
    4277 5160 2972 8211 2477 3321 8398 3027 1472 9972 3473 6579 9960
    5595 3431 6944 8877 7502 2620 1575 2322 2882 4652 7137 4919 4660
    5626]
   [3596 3869 7383 2400 1111 2504 5154 9714 6945 9509 9499 6993 9950
    1863 9587 5782 2762 6194 1775 7220 9550 9248 2240 6111 4480 7188
    2804 3730 9033 4849 2506 8202 1860 2400 8822 4914 8903 7961 8185
    3326]
   [5927 1519 2664 7841 9239 9822 8291 2684 3367 1836 3704 9373 1375
    2710 1433 8675 1413 6272 7291 2641 9520 8199 4295 3613 8018 6301
    1036 5523 3694 4312 3970 8279 7806 4881 2645 9859 1280 3924 9293
    5366]
   [4140 8737 6765 4106 5559 3100 2487 5720 3098 2039 6590 8339 4716
